,Spearman_coef,Sp-value,mic_score,row
ASPM,-0.28344118882717234,2.869552113225074e-26,0.20808117560004544,647
TNS4,-0.07851508615388987,0.0039609787812921555,0.2080768295548232,8581
MPP1,-0.04766111925063612,0.08058475143770653,0.20806297658883727,4909
PIK3R4,0.061241419240367655,0.024703833421042647,0.20805854168827287,5998
TP53I3,-0.11543581912549009,2.1978709914291458e-05,0.20804661969687008,8614
PCCA,0.041909016453104714,0.12448264366099497,0.20804196087641955,5740
PARP11,-0.19045485772896295,1.883431233022702e-12,0.2080364790023344,5710
HMGXB4,-0.14561045076725918,8.14896977442469e-08,0.20802675522885888,3617
NSDHL,-0.13889187939062478,3.157036401712799e-07,0.2080204323366071,5486
TWSG1,-0.04673372584161875,0.08666351830019932,0.20799926357806992,8858
ARL6IP5,-0.26686377174412085,2.301814034138766e-23,0.20799043823205182,584
VPS33B,0.12723546487228396,2.8553196014311447e-06,0.20798374411819756,9119
SCGN,0.027711472813761618,0.3098449857182651,0.20795733620851733,7256
ARHGAP19,0.005435730311740072,0.8421317930782599,0.2079295845259412,531
KRT23,0.15037262952475758,3.003885075762782e-08,0.2079198226588978,4242
COPS6,-0.09336342634405294,0.0006072847499656312,0.2079073595056338,1738
RITA1,0.1853104462150934,7.426133613770308e-12,0.20789905653281793,6915
RPL31,-0.2437221207106344,1.2225014180492357e-19,0.20789640787599842,7039
LRRC8D,0.10753867373031431,7.759901669898414e-05,0.2078803044482245,4456
MANEA,-0.15944834893847476,4.105994100908018e-09,0.2078720939309071,4554
NR2F6,0.3471052242176539,2.2665193991444446e-39,0.2078686076520435,5457
ASPSCR1,0.062042224685953586,0.02288025159152495,0.20786319494863692,649
TCP1,-0.21181377534458387,4.156314811521587e-15,0.20785813978450762,8262
PLD2,-0.011226355805829404,0.6808171971911313,0.20784549812996211,6071
CNOT7,-0.028540220101290367,0.2955929809055394,0.2078415062157844,1659
SH2D3C,-0.2570608023223904,9.68730972070282e-22,0.20779621776515178,7446
NEK9,0.03697572381880268,0.17533497070305784,0.2077847019593839,5287
CRNN,-0.07598733231833697,0.005299876315733525,0.207783982078864,1834
RFK,0.32895411095497695,2.6250347363906417e-35,0.20776417281291276,6847
EIF5A,-0.10305604657782656,0.00015304686069279248,0.20775870296399226,2523
NPY6R,0.05459500978548829,0.045299568821354184,0.20772275469392035,5445
UQCR10,0.051092978749454426,0.06103006005499744,0.20770703551740477,8991
AIMP1,-0.24427818284985378,1.0049336258570923e-19,0.2076994101972153,278
PTER,-0.19576449335720703,4.3876840224918885e-13,0.20769862157429977,6502
TTBK2,0.3221627462582701,7.4225146415238865e-34,0.20767631849262896,8790
NELFE,-0.2703187044119192,5.932908440998088e-24,0.20767322302633268,5291
RP2,-0.21982629151745925,3.508850817299889e-16,0.2076177082750412,7000
EDF1,-0.022000282654075328,0.4201326822312538,0.20760456238898298,2428
SMC1A,0.15974315029268946,3.841478945022256e-09,0.20758006841829824,7725
COLQ,-0.026518134926752607,0.3311504780131205,0.20757686740166395,1721
REV1,-0.01604707702606543,0.5565288969173179,0.20750624081561747,6838
EPHB4,-0.06384597429546836,0.01919536548046857,0.20749326951244373,2619
IL11RA,-0.13899532019308586,3.0933538368495496e-07,0.2074787089911736,3821
PAEP,-0.08645117846636806,0.0015059916104756478,0.20747438987301373,5666
MFSD9,-0.30639917940869726,1.2546783106100752e-30,0.20746616176228416,4785
RRAS,-0.12876430710738024,2.16181310093201e-06,0.20746152558447992,7116
CLCN7,0.2177240286222156,6.775724034016004e-16,0.2074588093724399,1575
SLC35A5,0.3474980896230334,1.8381340586585418e-39,0.20742712601767832,7617
KLHL18,0.19576583014583207,4.386051888234324e-13,0.20740568740147375,4192
ZBED5,0.30895709484590245,3.872085141018694e-31,0.20739280067238325,9301
IFT74,0.2891196991911359,2.6092935965975926e-27,0.2073492156137443,3789
DYNC1I2,0.1350568178053799,6.65075463989061e-07,0.20734807835511027,2379
PNPO,0.15740033450413077,6.499097091140063e-09,0.20730665883480487,6149
HNRNPF,0.08805301626631022,0.001226882955234151,0.20730447515442382,3630
WDR11,0.09570788475479662,0.00044004940615726497,0.20729842322135653,9169
CTNNBIP1,0.10099752528085776,0.0002072152232905782,0.20728149170792234,1909
APOA2,-0.10884002759118555,6.339558516018848e-05,0.20727770347269664,473
DHX30,0.20889496890741419,9.982465499367482e-15,0.20726344998419324,2179
STIP1,0.27803547459950356,2.6724586292872383e-25,0.2072606333188091,8029
TBC1D19,0.19605346414258487,4.0483709475265656e-13,0.20721851622973186,8209
AKR7A2,-0.07867357946354535,0.003888266800338141,0.20709322832272986,306
MICAL2,0.22616993807996597,4.622532029018805e-17,0.20705557724343374,4802
AHCY,0.21113368783119765,5.103562965393056e-15,0.20705542697192814,264
IL18,0.31652560728249163,1.1151436033786656e-32,0.20704494237759075,3828
NPM1,-0.10105047148272786,0.0002056208968226999,0.20703373031446204,5430
BCAT2,0.2606995705565273,2.462218147132675e-22,0.20702209223390594,833
ZNF226,0.143387124643861,1.2845585742633046e-07,0.20699553078330207,9446
MPP5,0.24896098053374208,1.8917746462172735e-20,0.2069933242971199,4912
SYNE2,0.11700912314756694,1.6925104839840976e-05,0.2069845125539061,8127
CYB561,0.07972643369134168,0.0034352063485062366,0.20697872470984138,1968
SIRT7,-0.2578096900547716,7.320477641116455e-22,0.20696380905185552,7499
POP7,-0.035086296417301904,0.19845602302599305,0.20696005345074847,6212
PIAS3,0.3055516702188242,1.8475156532029043e-30,0.20695695477074333,5962
MMP1,-0.01017661417442568,0.7092360790488722,0.20693934655939578,4854
PIN1,0.09055492716604562,0.0008848888418711642,0.2069189326228453,6004
RPS9,-0.12867451042793332,2.197625690177027e-06,0.206917398969007,7108
AVIL,0.22430853884439667,8.432888327834408e-17,0.2068884270509587,761
JADE2,0.3279035085500859,4.4268059945897634e-35,0.20688547522759607,3998
SHB,0.249937290047557,1.3296475332140122e-20,0.20685233012226031,7468
DAD1,-0.16580194249087957,9.511803864893043e-10,0.20682071522840306,2012
MRTO4,-0.13221203542172155,1.140861248794834e-06,0.20681610356341545,4979
NELFB,0.16176739356694475,2.4236841248382876e-09,0.20681555572543467,5289
TFPT,0.11775755459600787,1.4929521102589053e-05,0.2068115472697283,8322
DCTPP1,-0.06073504765544449,0.02592073535709592,0.20677347584750483,2065
SMCO4,0.10646735110173523,9.14959585386858e-05,0.20676878405424295,7732
THYN1,-0.11515552513417657,2.3017938461446015e-05,0.20675433549996328,8374
MAN1A2,-0.254356570190736,2.643836449618328e-21,0.20674004275464006,4545
RCOR3,-0.029160423430514556,0.2852186912023199,0.20671642472262397,6808
GLS,0.14593274754507513,7.624354016928895e-08,0.2067146396092634,3215
GSK3B,0.3531629977927773,8.668732966582202e-41,0.20669615827567528,3393
RGS3,-0.0028675669838761912,0.9163216281292306,0.20668965459936475,6873
RPA2,0.025619332022793147,0.3478077190737866,0.20667795831803365,7002
RPS16,-0.22155174773562153,2.034215991483464e-16,0.2066722140885874,7075
RPS27,-0.030507109717452432,0.26354773545215854,0.20667202131112908,7086
ROS1,-0.023500477656921103,0.38913902672402567,0.2066482439666367,6999
MMP17,0.009775501128525682,0.7202053814760567,0.20664713997837006,4861
PIK3R1,-0.21531663755730893,1.4276398324202825e-15,0.20663890600463544,5995
EXOSC8,-0.0682265368965149,0.012323370283366898,0.20659604735359444,2716
TPCN1,0.1326746506099718,1.045801583561906e-06,0.20659497758876838,8619
CLPTM1,0.28011884487322,1.1375404245083172e-25,0.20658181892384908,1617
BECN1,-0.1649089331597618,1.1723091989267346e-09,0.20657368359191755,861
VPS13C,0.09512817477547243,0.00047684951043502725,0.2065607261781614,9113
GRN,-0.1380104078771969,3.7534845457801035e-07,0.20655722225874978,3381
MAP4K4,-0.12870428727123598,2.185687524699447e-06,0.20655600962000592,4588
EMC1,0.323844640925334,3.270032137550232e-34,0.20655440032919503,2556
SLC38A2,-0.2082354733649328,1.2146240298122423e-14,0.2065530248236926,7635
SPOCK2,0.07679213579779962,0.004834842349173944,0.20653386962682527,7896
ZNF821,0.11932115580175466,1.145936530692838e-05,0.2065285633676152,9591
ODC1,-0.048499682808880056,0.07539043498866656,0.20652110842798835,5574
TRDMT1,0.020253297233130924,0.4579905021327405,0.206516286438572,8673
MATK,-0.06406354034379207,0.018787981150645783,0.20651477247515002,4645
ADD3,0.034118648899153226,0.2111256288949002,0.20645795140825315,185
RC3H2,-0.09177113351086148,0.0007527187948298739,0.2064458919195945,6795
APTX,-0.12073205973708738,9.000507743635973e-06,0.20643855065382913,493
DSTN,0.10013845854209741,0.0002347601303458806,0.20643744743292314,2342
DENND4A,0.0019827534988857156,0.9420858761836801,0.2064286701841308,2129
MUC13,0.03258140610675649,0.2324371312124469,0.20641883507337233,5052
SNRPE,-0.18645826669606,5.486396727237534e-12,0.20640570730309685,7795
GATM,0.26615397891302267,3.033696162044187e-23,0.20639090608943447,3122
TNFAIP1,0.29331791593124895,4.277527711595545e-28,0.2063822926339712,8545
SLC25A46,-0.1280557080137258,2.46034661269079e-06,0.20637958472961335,7584
APEX1,-0.2695235198911976,8.119859251779452e-24,0.20633440616875154,462
RNLS,0.01013188601627996,0.7104563378250157,0.2063230471541701,6983
ITM2B,-0.29003115719183903,1.766633588190971e-27,0.20629885145836502,3983
PAIP1,0.14489689174385392,9.437622193475719e-08,0.20629662622983194,5673
C20orf27,-0.18830603660701312,3.3564045207083264e-12,0.2062956132259012,1015
PPP6R3,0.20396415007198837,4.259748631135869e-14,0.20628342353253512,6314
SNW1,-0.14354235737314328,1.2446601233748123e-07,0.206280869264079,7803
TCTN3,0.025825996584543688,0.34393131580479186,0.20624759834046832,8267
NCOA2,0.14379381175303144,1.1825591046584883e-07,0.2062307453310414,5208
LRP12,0.3259209375647763,1.180180400685402e-34,0.20621564075291204,4427
RBBP6,0.0013742162401346033,0.9598422818594585,0.20617056873147419,6747
NT5C,-0.01211721690282833,0.6570477448831898,0.20611091873425622,5499
SGSM2,0.3324154932579311,4.6245105172830946e-36,0.20610866737829694,7440
CUTC,-0.2513919306483652,7.840480640801507e-21,0.20609178930014038,1944
DHRS11,0.2045021063711775,3.642560861433801e-14,0.2060916910701139,2169
MTR,-0.20703464502210417,1.7332110756181316e-14,0.20605190476126342,5042
CALCOCO1,-0.13967612789517778,2.7040967719217927e-07,0.20597093948597658,1097
AFTPH,0.09401696306491426,0.0005555318929657062,0.20592879712327308,234
OGFOD3,-0.10173011997697153,0.00018615123568339312,0.20592864969560956,5581
CDYL,-0.039626649654234125,0.14636356893185629,0.20591548499499232,1400
SIAH2,-0.2062733389673483,2.1689799895300407e-14,0.20588026432970452,7478
KARS,-0.11924903580879416,1.1600882099683569e-05,0.20587546145148014,4029
ZNF264,0.22721277132587395,3.292940675330539e-17,0.20586424741812578,9458
AIP,-0.12913504644125573,2.0197948444671773e-06,0.20582625688615044,280
RPUSD2,-0.11057097154862955,4.827967355026189e-05,0.20579206864095442,7110
MRPL48,0.12634207324921623,3.3544935316484827e-06,0.20578563054213056,4954
PLCB3,0.0008156211084467761,0.9761591841464867,0.20574942785849068,6059
RCN3,-0.15514277721961298,1.0708079764433093e-08,0.20573211317317028,6806
ZNF408,-0.15412161622766846,1.3389938649167693e-08,0.20571758693016176,9501
ARL1,0.12793802621952866,2.513607166033708e-06,0.20571146724917005,573
ABHD2,0.2636169884106787,8.083154777657263e-23,0.2057078751172019,57
MRPS18A,-0.13099513108579702,1.432235705258969e-06,0.20569582840100645,4965
SLC9A8,-0.27007571964852245,6.5306963466846686e-24,0.20566153631118955,7689
GIGYF2,0.24922914477144317,1.717411852870932e-20,0.20564405440784064,3180
APOA1,0.11095009910780713,4.545933631183393e-05,0.20563968398638693,472
MAN2A2,0.16832166572908355,5.241454377127568e-10,0.20563549047564988,4549
NFS1,0.19760887936780308,2.619422579898892e-13,0.20562461738700327,5329
CUL4B,0.07816049433870091,0.004128140804317958,0.20559039882616276,1939
TOMM22,-0.19618851185690905,3.898754891494328e-13,0.2055871963312586,8591
CHST12,-0.0518417431618518,0.05733252727727745,0.20553166063822131,1533
FAF2,0.05600372109150799,0.04001479325369895,0.20550838613726535,2751
CXCL8,-0.07727486940821665,0.004573925299907357,0.20550531962982102,1960
RANBP6,0.13298934101118326,9.855407110411998e-07,0.20549741504994148,6700
TIAL1,0.216359660715992,1.0348110278635806e-15,0.20549630849639877,8376
IGF2BP3,-0.04786560598147171,0.07929206754822199,0.20548339786232664,3796
ZNF587,0.31614478284033615,1.3363588002985509e-32,0.20546528484961218,9547
RBBP9,0.08382736082978853,0.0020919123891955695,0.205460379513993,6750
C14orf93,-0.06312894751411699,0.020593056010608686,0.205457198881334,980
KPNB1,0.09605571616847043,0.0004192584333175016,0.20544355213724763,4225
ALOX5,-0.011959347592291183,0.6612355978069986,0.20543749101910844,346
SCAF4,0.06056838809645787,0.026332413783697037,0.205427641602061,7231
CHD1L,0.18117267599826878,2.176584089114075e-11,0.20542120747852413,1487
SIRT1,-0.19840086990094277,2.0957112389419745e-13,0.20542016986710207,7495
BCKDHB,0.015080396336590208,0.5805515183391395,0.20541316078648786,837
MOG,0.1336203915661877,8.746024821509796e-07,0.2054123237114756,4883
TSR2,0.0531386057089109,0.05136918113389808,0.20541194733215065,8785
SUPT16H,-0.09883691230205133,0.00028310251971561253,0.2054008622007168,8095
NCALD,0.236298706567054,1.5961819763604725e-18,0.2053886932304287,5185
TXNRD2,0.1300992779958515,1.6911143264485195e-06,0.20538744165532602,8870
NAA10,-0.1375134234094451,4.136211792290774e-07,0.2053709020805523,5140
PRKG1,0.26704151037045737,2.1477763484385213e-23,0.2053708923229094,6377
SPI1,-0.11946037419793297,1.1190827699009676e-05,0.20536392060154962,7886
NACC2,0.1774354367570203,5.626987967704614e-11,0.2053454629815583,5155
TTC33,0.2172504798841964,7.85102220973648e-16,0.2053294203343686,8804
DAXX,-0.21145416440605183,4.6333418104019e-15,0.20531111235640426,2024
RNF146,0.09435855942020416,0.0005301437056576556,0.2053097527884385,6953
OLR1,0.2947609743191731,2.281332235403714e-28,0.20524628565030228,5594
UBE2B,-0.16766938687205762,6.121083795051496e-10,0.20523007036692714,8897
RBBP7,-0.07551869418207505,0.0055888997109899315,0.20522609961012733,6748
S100A2,-0.11555121949998581,2.1563945479099106e-05,0.20521396411583362,7181
KNTC1,-0.11908884068336141,1.1921208464207271e-05,0.2052121638470704,4218
MTG1,-0.19689654861143707,3.198818862884637e-13,0.20519918486682082,5021
HNRNPUL1,0.2402185210444059,4.155340174095283e-19,0.20519700041246053,3638
CKM,0.1128922901976019,3.3296729397281554e-05,0.205194776388115,1561
RPS21,-0.16408928688704186,1.4188256510996657e-09,0.20518534353923876,7081
ZC3H11A,0.04815311419184097,0.07750309653870205,0.20517931707141931,9327
SPINK5,-0.06378212167422577,0.019316381762421144,0.20515235572631796,7891
PPRC1,0.1767473285118839,6.687551672709135e-11,0.20513801464205153,6315
DUSP14,-0.15515898886469112,1.0670025298386492e-08,0.2051248969556399,2361
VBP1,0.23058244795603108,1.0879587313016794e-17,0.20509462354793623,9079
C11orf24,-0.18028289025152905,2.7339186227697217e-11,0.2050756795045444,968
TMEM30A,0.08903615030803194,0.001080080401022896,0.20507010625532646,8506
DSC3,0.14375921803115924,1.1909214419893004e-07,0.205042772403015,2334
KNG1,0.040092547620454694,0.1416734920899252,0.2050421453055558,4216
DUSP4,-0.23125302009946272,8.709264048118432e-18,0.20503577010374444,2366
UBE3C,0.10949392687279942,5.722347367904466e-05,0.20497859129982807,8923
TPST2,-0.1923599714324106,1.122050246024794e-12,0.20496627716931778,8638
CNOT4,0.07529605968241475,0.005731119860006154,0.20495315467288708,1657
ZFP36L1,-0.20709235877455026,1.703930559718814e-14,0.2048888657264392,9368
ZNF208,-0.03880763724623123,0.154894722756244,0.20484860047848616,9439
RPL28,-0.08664613256245134,0.0014691459727659768,0.20483190916248772,7035
BDH2,-0.08189994840685946,0.0026481644005372914,0.20482795763011638,860
PPIB,-0.14177511294525047,1.77908037147062e-07,0.20481202088209186,6242
WDR46,-0.07767532392540283,0.004367221450184136,0.20481185948157477,9185
TTN,-0.08303007247014225,0.0023075580857759032,0.20480631543944341,8819
KLF5,-0.029652635414890993,0.2771624444635926,0.20480555239398007,4180
ARPC1A,-0.05860973872161726,0.03160928243209503,0.20478574323663443,602
CEBPB,-0.04528711583815947,0.09687860965411385,0.20478457763708768,1405
UTP6,-0.2309180632921038,9.733916144304091e-18,0.20478338462576556,9054
BLVRB,-0.15327572992878294,1.609541718398173e-08,0.20477789474590097,889
GART,0.07494297237102886,0.005963368067865881,0.20477684382247477,3109
AGPAT1,0.27020944290622,6.194699563219017e-24,0.2047730171418788,251
LRRC40,-0.20932845591547686,8.771575789259617e-15,0.2047639261523731,4447
TRIM66,-0.02234037203916246,0.41298236575956904,0.2047145452283079,8709
BCAS3,0.19902309567790225,1.7576720555313865e-13,0.20471059223327617,831
SCAP,0.291796093069634,8.267958891274476e-28,0.20470116184270126,7241
ADGRE2,-0.1852992906893535,7.447944675826647e-12,0.20466345602726674,191
RAB3GAP1,0.14458044526607228,1.0070246872795618e-07,0.20465127687181878,6634
GYG1,0.13085581650003134,1.4698302329550215e-06,0.20463872957941517,3447
GIPR,0.2489091466781264,1.9274400549814142e-20,0.2046374282332749,3189
GRWD1,-0.135750796081748,5.820586145944938e-07,0.2046202799192431,3386
RGS1,0.03496080353532714,0.20006705408104533,0.20461097627359476,6865
UBE2D2,-0.053426094188082744,0.050119946606494915,0.20460727827407826,8900
DNAJC13,-0.012367706920442744,0.650424976696565,0.20458602441962298,2256
OFD1,0.003021559114120808,0.911845831102267,0.20457747360142442,5576
AGPAT4,-0.016156271938973368,0.5538460651652408,0.20452894800859547,254
NDUFS8,0.03648344030883561,0.18115617215446417,0.20452328463547015,5264
FANCE,-0.09980029048235882,0.00024651625549389314,0.20450685049896622,2814
METRN,0.27374065391683455,1.5190819893686385e-24,0.20450604166572306,4752
DHRS1,-0.22356490207692822,1.0706188566169394e-16,0.20450192447851154,2168
SLC17A9,-0.06387351411426379,0.019143375464479834,0.20446016546742493,7539
SLC44A1,0.20406100065451202,4.141519238146463e-14,0.20442852634170885,7648
CXCL1,0.15372495749958545,1.4598604238343087e-08,0.20442456783747262,1952
SNTB1,0.017542566138327137,0.5203463567226674,0.2044040062553652,7799
RPL35,-0.13422505657744563,7.79637682666681e-07,0.20440314279054608,7042
TSPAN1,0.030097416067075517,0.2700169553966188,0.2043869764727473,8765
DNAJC7,0.038544166567115797,0.1577178409577563,0.20431954921864368,2265
EXTL2,0.20557490883956292,2.6624511808942495e-14,0.2043119739242811,2722
GSTA4,0.22945339924300753,1.5798746151200247e-17,0.20425606962260603,3400
